Booking ID,State,Adult,Child,partySize,Night,Permits
87608,NS ,2,2,4,2,1
87609,ON ,4,0,4,2,1
87610,NS ,2,2,4,2,1
87611,QC ,2,0,2,1,1
87612,NS ,2,2,4,2,1
87613,NS ,4,0,4,4,1
87614,NS ,2,0,2,3,1
87615,NS ,2,2,4,4,1
87616,NS ,2,1,3,1,1
87617,ON ,2,0,2,1,1
87618,NS ,2,0,2,2,1
87619,NS ,2,2,4,2,1
87620,NS ,2,2,4,3,1
87621,NS ,1,0,1,2,1
87622,NS ,5,0,5,2,1
87623,CHINA ,2,2,4,1,1
87624,NC ,2,0,2,1,1
87625,NY ,2,0,2,1,1
87626,NS ,2,1,3,3,1
87627,NS ,2,2,4,2,1
87628,ON ,2,0,2,2,1
87629,GERMANY ,2,2,4,1,1
87630,NS ,2,0,2,3,1
87631,NS ,2,0,2,2,1
87632,NS ,2,2,4,1,1
87633,NS ,3,2,5,1,1
87634,NS ,1,1,2,2,1
87635,BC ,2,0,2,1,1
87636,NS ,2,0,2,1,1
87637,ON ,4,0,4,3,1
87638,NS ,2,0,2,1,1
87639,NS ,2,0,2,2,1
87640,NB ,2,0,2,3,1
87641,ON ,3,0,3,3,1
87642,NS ,2,1,3,2,1
87643,SWITZERLAND  ,2,1,3,3,1
87644,NS ,2,1,3,2,1
87645,ON ,4,0,4,1,1
87646,NB ,1,0,1,1,1
87647,NS ,2,0,2,4,1
87648,NS ,2,0,2,2,1
87649,NS ,2,2,4,2,1
87650,NS ,5,0,5,2,1
87651,NS ,2,0,2,2,1
87652,NH ,1,0,1,1,1
87653,MB ,2,0,2,1,1
87654,NS ,1,0,1,1,1
87655,QC ,2,0,2,2,1
87656,NS ,2,0,2,1,1
87657,NS ,2,0,2,2,1
87658,OH ,2,0,2,1,1
87659,NS ,2,2,4,3,1
87660,NS ,2,2,4,3,1
87661,NS ,2,0,2,7,1
87662,NS ,2,0,2,4,1
87663,NS ,2,0,2,2,1
87664,NS ,6,0,6,1,1
87665,NS ,2,0,2,2,1
87666,MN ,2,0,2,1,1
87667,NS ,2,3,5,2,1
87668,ON ,2,0,2,1,1
87669,NS ,2,2,4,1,1
87670,NS ,2,1,3,3,1
87671,NS ,2,0,2,1,1
87672,NS ,2,1,3,3,1
87673,NS ,4,0,4,2,1
87674,CT ,2,0,2,2,1
87675,NS ,2,0,2,8,1
87676,ON ,2,0,2,1,1
87677,AUSTRALIA ,2,2,4,1,1
87678,ON ,2,5,7,1,1
87679,NS ,2,0,2,1,1
87680,BC ,2,0,2,1,1
87681,BC ,2,2,4,1,1
87682,NS ,2,0,2,1,1
87683,AB ,2,2,4,2,1
87684,NS ,3,0,3,2,1
87685,NS ,2,0,2,2,1
87686,NS ,2,2,4,2,1
87687,QC ,1,0,1,1,1
87688,NS ,2,3,5,2,1
87689,NS ,2,2,4,2,1
87690,NS ,2,0,2,1,1
87691,NS ,2,0,2,1,1
87692,NS ,1,0,1,1,1
87693,NL ,2,0,2,1,1
87694,NS ,2,0,2,2,1
87695,NS ,2,0,2,2,1
87696,NS ,2,2,4,2,1
87697,NS ,2,0,2,2,1
87698,ON ,2,0,2,1,1
87699,NS ,4,0,4,2,1
87700,NS ,1,0,3,2,1
87701,NS ,2,0,2,3,1
87702,NS ,2,3,5,3,1
87703,NS ,1,2,3,2,1
87704,NS ,1,0,1,1,1
87705,NS ,2,0,2,3,1
87706,NS ,1,0,1,1,1
87707,NS ,2,0,2,1,1
87708,NS ,4,1,5,2,1
87709,NS ,2,2,4,2,1
87710,NS ,3,0,3,1,1
87711,ON ,1,0,1,2,1
87712,MA ,2,0,2,1,1
87713,NS ,2,0,2,2,1
87714,NS ,2,0,2,3,1
87715,ON ,2,0,2,1,1
87716,NS ,2,0,2,2,1
87717,NS ,2,2,4,2,1
87718,NY ,3,0,3,1,1
87719,NS ,4,0,4,2,1
87720,NS ,2,0,2,2,1
87721,NS ,2,2,4,3,1
87722,NS ,2,2,4,4,1
87723,NS ,2,2,4,2,1
87724,NS ,2,0,2,2,1
87725,NS ,4,0,4,2,1
87726,NS ,2,0,2,2,1
87727,NS ,1,2,3,7,1
87728,NY ,2,0,2,1,1
87729,NS ,3,3,6,2,1
87730,NS ,2,2,4,3,1
87731,NS ,2,0,2,2,1
87732,NS ,0,6,6,2,1
87733,NS ,2,0,2,3,1
87734,NS ,2,0,2,3,1
87735,NS ,1,0,1,1,1
87736,NS ,2,0,2,2,1
87737,NS ,2,0,2,1,1
87738,BC ,2,0,2,4,1
87739,AB ,2,0,2,2,1
87740,AUSTRIA ,2,0,2,1,1
87741,ON ,2,2,4,4,1
87742,QC ,1,0,1,1,1
87743,NS ,2,0,2,8,1
87744,NS ,2,0,2,2,1
87745,NS ,2,0,2,2,1
87746,NS ,2,2,4,2,1
87747,NETHERLANDS ,2,0,2,1,1
87748,NS ,2,0,2,1,1
87749,NS ,2,1,3,1,1
87750,NS ,2,0,2,2,1
87751,NS ,2,0,2,2,1
87752,ON ,2,0,2,2,1
87753,NY ,2,0,2,1,1
87754,NS ,2,0,2,1,1
87755,QC ,2,0,2,1,1
87756,NS ,2,1,3,3,1
87757,QC ,2,0,2,1,1
87758,QC ,2,0,2,1,1
87759,NS ,2,0,2,1,1
87760,NS ,2,0,2,6,1
87761,NS ,2,0,2,1,1
87762,NS ,2,0,2,1,1
87763,NS ,2,0,2,1,1
87764,NS ,2,0,2,2,1
87765,ON ,2,0,2,3,1
87766,NS ,5,1,6,1,1
87767,MI ,2,0,2,1,1
87768,NS ,2,0,2,3,1
87769,NS ,4,0,4,1,1
87770,OR ,2,0,2,1,1
87771,NS ,2,2,4,2,1
87772,NS ,2,0,2,2,1
87773,NS ,2,0,2,2,1
87774,NS ,2,2,4,2,1
87775,NY ,4,1,5,2,1
87776,QC ,2,2,4,1,1
87777,QC ,3,0,3,1,1
87778,NS ,2,0,2,3,1
87779,GERMANY ,2,0,2,1,1
87780,NS ,2,2,4,3,1
87781,NS ,2,0,2,2,1
87782,NS ,2,2,4,1,1
87783,BC ,1,1,2,2,1
87784,QC ,2,0,2,1,1
87785,NS ,2,0,2,2,1
87786,NS ,2,0,2,4,1
87787,NS ,2,0,2,3,1
87788,NS ,2,0,2,2,1
87789,NS ,2,2,4,2,1
87790,NS ,2,1,3,2,1
87791,NS ,2,0,2,3,1
87792,NS ,6,0,6,1,1
87793,NS ,2,0,2,2,1
87794,NS ,2,0,2,3,1
87795,NS ,2,2,4,2,1
87796,NS ,6,0,6,1,1
87797,NS ,2,0,2,2,1
87798,NS ,2,2,4,2,1
87799,NS ,2,2,4,2,1
87800,NETHERLANDS ,2,0,2,1,1
87801,NB ,2,0,2,4,1
87802,NS ,4,0,4,6,1
87803,NS ,1,0,1,2,1
87804,NS ,2,0,2,7,1
87805,NS ,2,0,2,2,1
87806,NS ,2,0,2,3,1
87807,NS ,1,0,1,1,1
87808,NS ,1,0,1,1,1
87809,NH ,1,0,1,1,1
87810,NS ,2,0,2,2,1
87811,NS ,2,2,4,2,1
87812,QC ,1,0,1,1,1
87813,ON ,2,1,3,2,1
87814,NY ,2,0,2,1,1
87815,NS ,2,0,2,2,1
87816,NB ,1,0,1,6,1
87817,NS ,2,0,2,5,1
87818,NS ,1,0,1,3,1
87819,NS ,2,1,3,2,1
87820,NS ,2,1,3,2,1
87821,NS ,2,0,2,1,1
87822,ON ,2,0,2,1,1
87823,NS ,2,2,4,2,1
87824,NS ,2,2,4,3,1
87825,NS ,2,0,2,2,1
87826,UK,2,1,3,1,1
87827,ON ,4,0,4,1,1
87828,QC ,2,0,2,1,1
87829,NS ,2,0,2,2,1
87830,NS ,4,0,4,4,1
87831,NS ,4,0,4,1,1
87832,NS ,1,3,4,1,1
87833,NS ,4,0,4,3,1
87834,NS ,2,0,2,5,1
87835,NY ,2,0,2,1,1
87836,NS ,3,1,4,2,1
87837,NS ,1,2,3,1,1
87838,GERMANY ,2,0,2,1,1
87839,NY ,2,0,2,1,1
87840,CO ,2,0,2,1,1
87841,NS ,4,1,5,2,1
87842,NS ,2,2,4,2,1
87843,GERMANY ,2,1,3,1,1
87844,NS ,2,3,5,3,1
87845,NS ,5,0,5,1,1
87846,NY ,2,0,2,2,1
87847,NS ,2,0,2,2,1
87848,AB ,2,0,2,3,1
87849,GERMANY ,2,0,2,1,1
87850,NS ,2,2,4,3,1
87851,NS ,2,2,4,1,1
87852,NS ,2,2,4,1,1
87853,IL ,2,0,2,2,1
87854,SWITZERLAND  ,1,2,3,1,1
87855,NS ,5,1,6,2,1
87856,NS ,2,0,2,3,1
87857,NS ,2,0,2,2,1
87858,NS ,2,0,2,5,1
87859,NS ,2,0,2,3,1
87860,NB ,3,0,3,1,1
87861,NS ,2,2,4,2,1
87862,QC ,2,0,2,1,1
87863,AB ,2,0,2,2,1
87864,GERMANY ,2,1,3,1,1
87865,NS ,5,0,5,1,1
87866,NB ,2,2,4,4,1
87867,QC ,2,0,2,1,1
87868,NS ,2,1,3,3,1
87869,NS ,2,0,2,1,1
87870,NS ,2,1,3,3,1
87871,NS ,3,0,3,2,1
87872,NS ,2,3,5,2,1
87873,NS ,2,2,4,3,1
87874,QC ,2,0,2,1,1
87875,PE ,4,0,4,2,1
87876,PA ,2,0,2,1,1
87877,ON ,2,4,6,3,1
87878,NS ,2,0,2,2,1
87879,ON ,2,0,2,1,1
87880,NS ,1,0,1,1,1
87881,NS ,2,0,2,1,1
87882,BC ,2,0,2,1,1
87883,NS ,2,0,2,1,1
87884,UK,2,0,2,1,1
87885,NS ,2,0,2,2,1
87886,NS ,4,0,4,1,1
87887,NS ,4,0,4,2,1
87888,NS ,5,0,5,2,1
87889,NS ,2,2,4,2,1
87890,NS ,2,0,2,1,1
87891,ON ,2,2,4,2,1
87892,NS ,2,1,3,1,1
87893,SC ,2,0,2,2,1
87894,NS ,2,0,2,5,1
87895,QC ,2,3,5,2,1
87896,NS ,2,2,4,2,1
87897,NY ,2,2,4,1,1
87898,NS ,2,0,2,2,1
87899,ON ,2,0,2,2,1
87900,NS ,2,0,2,1,1
87901,NS ,3,2,5,2,1
87902,NS ,4,0,4,2,1
87903,NS ,1,2,3,5,1
87904,NY ,2,3,5,1,1
87905,UK,2,0,2,2,1
87906,NS ,2,2,4,2,1
87907,ON ,2,0,2,1,1
87908,NS ,2,0,2,3,1
87909,NS ,2,0,2,2,1
87910,NS ,2,0,2,3,1
87911,NS ,4,0,4,3,1
87912,QC ,2,0,2,2,1
87913,NS ,2,0,2,3,1
87914,NS ,2,1,3,2,1
87915,NS ,2,0,2,2,1
87916,NS ,2,3,5,2,1
87917,QC ,4,0,4,1,1
87918,NS ,3,2,5,2,1
87919,NS ,2,0,2,1,1
87920,QC ,2,0,2,1,1
87921,NB ,3,0,3,1,1
87922,FL ,1,0,1,2,1
87923,NS ,2,0,2,2,1
87924,NS ,2,0,2,2,1
87925,NETHERLANDS ,2,0,2,2,1
87926,ON ,2,0,2,2,1
87927,NS ,2,2,4,3,1
87928,QC ,2,0,2,1,1
87929,NS ,1,1,2,2,1
87930,NS ,2,3,5,3,1
87931,NS ,2,1,3,2,1
87932,NB ,2,0,2,2,1
87933,NS ,3,0,3,2,1
87934,ON ,2,0,2,1,1
87935,NY ,2,0,2,1,1
87936,NS ,2,0,2,2,1
87937,SWITZERLAND  ,2,0,2,1,1
87938,NETHERLANDS ,2,0,2,1,1
87939,NS ,3,3,6,2,1
87940,NS ,2,0,2,1,1
87941,MO ,2,0,2,1,1
87942,NS ,2,0,2,2,1
87943,ON ,2,0,2,2,1
87944,ON ,1,0,1,1,1
87945,NS ,2,0,2,1,1
87946,NY ,2,0,2,1,1
87947,ON ,3,2,5,3,1
87948,NS ,2,2,4,2,1
87949,NS ,2,2,4,1,1
87950,NS ,2,0,2,2,1
87951,NS ,2,0,2,2,1
87952,BC ,2,0,2,1,1
87953,NS ,2,0,2,3,1
87954,GERMANY ,2,0,2,1,1
87955,NS ,2,3,5,3,1
87956,NS ,2,0,2,1,1
87957,NS ,1,1,2,4,1
87958,QC ,2,2,4,2,1
87959,NS ,2,3,5,3,1
87960,NS ,2,0,2,1,1
87961,NS ,2,0,2,2,1
87962,NS ,2,0,2,1,1
87963,NS ,3,0,3,2,1
87964,NS ,2,0,2,2,1
87965,NS ,4,0,4,2,1
87966,NS ,2,2,4,2,1
87967,NS ,2,1,3,2,1
87968,NS ,4,0,4,1,1
87969,NS ,2,0,2,1,1
87970,NS ,2,2,4,2,1
87971,NS ,2,0,2,1,1
87972,NS ,2,2,4,2,1
87973,QC ,2,0,2,1,1
87974,NB ,4,0,4,2,1
87975,NS ,5,0,5,1,1
87976,ON ,2,0,2,3,1
87977,NC ,2,1,3,1,1
87978,NS ,2,2,4,2,1
87979,NETHERLANDS ,2,0,2,1,1
87980,NS ,2,0,2,3,1
87981,NS ,2,0,2,1,1
87982,NS ,2,0,2,3,1
87983,NB ,2,0,2,1,1
87984,NS ,2,1,3,3,1
87985,NS ,2,0,2,1,1
87986,AUSTRALIA ,2,0,2,2,1
87987,QC ,4,0,4,1,1
87988,NS ,2,2,4,4,1
87989,QC ,2,0,2,1,1
87990,NS ,3,0,3,2,1
87991,NS ,2,2,4,2,1
87992,NS ,2,0,2,1,1
87993,NS ,1,2,3,2,1
87994,NS ,1,0,1,3,1
87995,NS ,2,0,2,2,1
87996,ON ,2,0,2,1,1
87997,ON ,2,2,4,2,1
87998,NS ,2,0,2,1,1
87999,NS ,2,0,2,1,1
88000,ON ,2,0,2,2,1
88001,NY ,2,3,5,2,1
88002,NS ,2,2,4,3,1
88003,BC ,2,0,2,1,1
88004,QC ,5,0,5,1,1
88005,NS ,4,0,4,3,1
88006,ON ,2,0,2,6,1
88007,NS ,2,2,4,3,1
88008,NS ,2,1,3,2,1
88009,NS ,4,1,5,2,1
88010,NS ,2,0,2,2,1
88011,NS ,2,0,2,3,1
88012,NS ,2,2,4,2,1
88013,NS ,4,0,4,2,1
88014,NS ,2,3,5,5,1
88015,NS ,2,0,2,2,1
88016,BC ,2,0,2,2,1
88017,NS ,2,3,5,2,1
88018,NS ,2,0,2,2,1
88019,ON ,2,2,4,1,1
88020,GERMANY ,2,1,3,1,1
88021,NS ,2,0,2,4,1
88022,NS ,2,0,2,1,1
88023,NS ,2,2,4,3,1
88024,GERMANY ,2,0,2,1,1
88025,QC ,2,0,2,3,1
88026,NS ,3,1,4,2,1
88027,NS ,2,0,2,1,1
88028,BC ,2,0,2,1,1
88029,NS ,2,0,2,3,1
88030,NS ,1,0,1,2,1
88031,NS ,2,2,4,3,1
88032,NS ,2,0,2,1,1
88033,GERMANY ,3,0,3,2,1
88034,NS ,2,0,2,2,1
88035,NS ,2,2,4,2,1
88036,QC ,2,0,2,2,1
88037,CA ,1,0,1,1,1
88038,NS ,4,0,4,1,1
88039,NS ,1,1,2,1,1
88040,NS ,2,3,5,2,1
88041,NS ,1,2,3,1,1
88042,NS ,2,0,2,3,1
88043,NS ,3,0,3,2,1
88044,ON ,1,0,1,5,1
88045,MA ,2,0,2,1,1
88046,NS ,1,2,3,1,1
88047,NS ,2,0,2,3,1
88048,NS ,2,0,2,2,1
88049,NS ,2,0,2,2,1
88050,BC ,2,0,2,1,1
88051,BELGIUM ,2,1,3,1,1
88052,NS ,2,0,2,2,1
88053,NC ,3,0,3,1,1
88054,NS ,2,0,2,1,1
88055,NS ,2,1,3,1,1
88056,NS ,1,2,3,5,1
88057,GERMANY ,2,0,2,1,1
88058,NS ,4,0,4,1,1
88059,NS ,2,0,2,2,1
88060,NS ,2,0,2,2,1
88061,NS ,1,0,1,2,1
88062,NETHERLANDS ,2,0,2,1,1
88063,ON ,2,0,2,1,1
88064,NS ,4,0,4,2,1
88065,NS ,2,0,2,2,1
88066,VT ,2,0,2,1,1
88067,NS ,2,2,4,3,1
88068,NS ,2,0,2,2,1
88069,NS ,2,0,2,2,1
88070,NL ,2,0,2,1,1
88071,NS ,2,0,2,1,1
88072,NS ,2,2,4,2,1
88073,MI ,2,0,2,1,1
88074,NS ,2,0,2,2,1
88075,NS ,2,2,4,2,1
88076,NS ,2,0,2,3,1
88077,NS ,2,2,4,2,1
88078,GERMANY ,2,1,3,1,1
88079,NS ,3,0,3,2,1
88080,NS ,2,0,2,1,1
88081,NS ,2,0,2,2,1
88082,NS ,2,0,2,3,1
88083,NS ,4,0,4,1,1
88084,NS ,2,0,2,1,1
88085,NS ,2,0,2,3,1
88086,NS ,2,0,2,1,1
88087,NS ,2,1,3,2,1
88088,NS ,2,2,4,3,1
88089,NS ,2,4,6,2,1
88090,NS ,1,2,3,2,1
88091,NS ,2,0,2,1,1
88092,NS ,3,0,3,1,1
88093,NS ,2,0,2,4,1
88094,NS ,2,2,4,2,1
88095,ON ,4,0,4,1,1
88096,NS ,2,2,4,3,1
88097,NS ,2,0,2,4,1
88098,NS ,2,0,2,2,1
88099,NS ,2,0,2,2,1
88100,NS ,2,2,4,2,1
88101,NS ,2,0,2,4,1
88102,NS ,1,0,1,4,1
88103,NS ,6,0,6,1,1
88104,NB ,2,0,2,1,1
88105,NS ,2,1,3,3,1
88106,NS ,2,0,2,3,1
88107,NS ,2,3,5,1,1
88108,NS ,3,0,3,1,1
88109,NB ,2,0,2,1,1
88110,NS ,2,2,4,2,1
88111,NS ,2,0,2,1,1
88112,ON ,2,0,2,3,1
88113,NS ,2,0,2,1,1
88114,NS ,2,0,2,1,1
88115,NS ,2,0,2,1,1
88116,NS ,64,0,64,2,1
88117,NS ,2,0,2,1,1
88118,NS ,2,2,4,3,1
88119,NS ,4,2,6,2,1
88120,NS ,2,3,5,3,1
88121,NS ,1,0,1,2,1
88122,NS ,2,0,2,4,1
88123,NS ,2,0,2,2,1
88124,NS ,6,0,6,2,1
88125,QC ,2,0,2,2,1
88126,NS ,2,0,2,2,1
88127,NS ,2,2,4,6,1
88128,NS ,1,0,1,2,1
88129,QC ,2,1,3,1,1
88130,BC ,1,0,1,2,1
88131,BC ,2,0,2,1,1
88132,NS ,1,2,3,3,1
88133,NS ,3,3,6,3,1
88134,NS ,2,0,2,3,1
88135,GERMANY ,2,0,2,1,1
88136,NS ,5,0,5,3,1
88137,NS ,2,0,2,2,1
88138,NS ,2,0,2,3,1
88139,QC ,2,0,2,1,1
88140,NS ,2,0,2,2,1
88141,NS ,2,0,2,2,1
88142,NS ,1,2,3,1,1
88143,NS ,2,1,3,3,1
88144,NS ,2,0,2,2,1
88145,NS ,3,2,5,3,1
88146,NS ,2,4,6,4,1
88147,NS ,2,0,2,1,1
88148,NS ,2,2,4,3,1
88149,NS ,4,0,4,1,1
88150,NS ,3,0,3,3,1
88151,NS ,2,2,4,1,1
88152,MA ,1,0,1,1,1
88153,NS ,2,0,2,1,1
88154,GERMANY ,1,0,1,1,1
88155,NS ,2,0,2,1,1
88156,NS ,2,0,2,1,1
88157,NS ,2,2,4,2,1
88158,NS ,2,0,2,2,1
88159,NS ,4,0,4,3,1
88160,NS ,2,0,2,2,1
88161,NS ,6,0,6,7,1
88162,NS ,2,2,4,3,1
88163,NS ,2,3,5,1,1
88164,NS ,2,2,4,2,1
88165,NS ,1,1,2,1,1
88166,NS ,2,2,4,1,1
88167,NS ,1,0,1,4,1
88168,NS ,4,2,6,2,1
88169,NS ,3,3,6,3,1
88170,NS ,3,0,3,3,1
88171,QC ,2,7,9,2,1
88172,NS ,2,0,2,3,1
88173,NS ,2,1,3,1,1
88174,ON ,3,1,4,2,1
88175,NS ,2,2,4,3,1
88176,NB ,2,0,2,3,1
88177,QC ,2,0,2,1,1
88178,NS ,2,0,2,1,1
88179,NS ,2,1,3,2,1
88180,NB ,2,0,2,1,1
88181,NS ,4,0,4,1,1
88182,NS ,2,0,2,3,1
88183,NS ,2,0,2,1,1
88184,NS ,2,2,4,3,1
88185,NB ,2,1,3,2,1
88186,NS ,2,0,2,1,1
88187,GERMANY ,2,0,2,1,1
88188,PE ,2,0,2,1,1
88189,NS ,2,0,2,1,1
88190,NS ,2,0,2,1,1
88191,ON ,2,1,3,1,1
88192,NS ,2,0,2,9,1
88193,ON ,1,3,4,1,1
88194,NS ,2,0,2,3,1
88195,NS ,6,0,6,1,1
88196,NS ,2,0,2,2,1
88197,NS ,2,1,3,2,1
88198,NY ,2,0,2,1,1
88199,AUSTRALIA ,3,0,3,1,1
88200,NS ,1,2,3,1,1
88201,NS ,2,0,2,2,1
88202,NS ,2,0,2,1,1
88203,GERMANY ,2,1,3,1,1
88204,ON ,4,0,4,2,1
88205,NS ,2,2,4,2,1
88206,SK ,2,0,2,1,1
88207,NS ,2,0,2,1,1
88208,NS ,2,0,2,1,1
88209,ME ,2,0,2,1,1
88210,NS ,2,2,4,2,1
88211,QC ,2,0,2,3,1
88212,NS ,2,2,4,2,1
88213,NS ,2,1,3,3,1
88214,NS ,2,0,2,2,1
88215,NS ,2,1,3,2,1
88216,NS ,4,2,6,2,1
88217,NS ,3,2,5,4,1
88218,NS ,6,0,6,2,1
88219,NS ,2,0,2,3,1
88220,QC ,2,0,2,2,1
88221,NS ,2,2,4,2,1
88222,NS ,2,0,2,1,1
88223,QC ,2,0,2,2,1
88224,NS ,6,0,6,6,1
88225,QC ,4,0,4,1,1
88226,NS ,4,2,6,1,1
88227,NY ,2,0,2,1,1
88228,NS ,2,0,2,3,1
88229,NS ,2,1,3,2,1
88230,ON ,2,0,2,3,1
88231,NS ,6,0,6,1,1
88232,NC ,3,0,3,1,1
88233,NS ,2,0,2,2,1
88234,NS ,2,3,5,2,1
88235,NS ,2,0,2,1,1
88236,NS ,2,0,2,3,1
88237,GERMANY ,1,0,1,1,1
88238,NS ,2,0,2,3,1
88239,NS ,4,0,4,3,1
88240,NS ,2,10,12,3,1
88241,ON ,2,2,4,2,1
88242,NS ,4,0,4,3,1
88243,NS ,2,0,2,2,1
88244,NS ,3,0,3,1,1
88245,NS ,2,0,2,1,1
88246,NS ,4,0,4,2,1
88247,NS ,1,0,1,1,1
88248,NS ,6,0,6,2,1
88249,NS ,2,0,2,2,1
88250,ON ,2,0,2,1,1
88251,ON ,3,0,3,5,1
88252,NS ,2,2,4,1,1
88253,NS ,2,0,2,1,1
88254,NS ,4,0,4,1,1
88255,NS ,2,2,4,2,1
88256,ON ,2,1,3,1,1
88257,NY ,2,0,2,1,1
88258,NS ,6,0,6,2,1
88259,NS ,2,0,2,3,1
88260,NS ,2,0,2,2,1
88261,NS ,2,3,5,2,1
88262,NS ,1,0,1,1,1
88263,TX ,2,0,2,1,1
88264,QC ,2,0,2,1,1
88265,NS ,2,0,2,1,1
88266,NS ,2,4,6,2,1
88267,NS ,2,1,3,1,1
88268,NY ,5,0,5,1,1
88269,ON ,2,0,2,1,1
88270,NS ,2,0,2,3,1
88271,NS ,2,0,2,2,1
88272,NS ,2,2,4,3,1
88273,NS ,3,0,3,1,1
88274,NS ,2,0,2,2,1
88275,NS ,2,0,2,1,1
88276,NS ,2,0,2,3,1
88277,NS ,2,1,3,1,1
88278,NS ,2,0,2,2,1
88279,NS ,6,0,6,1,1
88280,NS ,5,0,5,2,1
88281,NS ,1,0,1,1,1
88282,BC ,2,2,4,4,1
88283,NB ,2,0,2,2,1
88284,NS ,2,0,2,3,1
88285,GERMANY ,2,0,2,1,1
88286,NS ,2,2,4,1,1
88287,NS ,5,0,5,1,1
88288,NS ,2,0,2,2,1
88289,NS ,2,3,5,2,1
88290,MB ,2,0,2,1,1
88291,NY ,2,0,2,1,1
88292,NS ,1,1,2,1,1
88293,NS ,3,3,6,3,1
88294,NS ,2,0,2,1,1
88295,NS ,2,0,2,2,1
88296,NS ,2,1,3,2,1
88297,NS ,3,1,4,1,1
88298,GERMANY ,2,1,3,3,1
88299,NS ,2,0,2,3,1
88300,NS ,1,0,1,2,1
88301,NS ,2,2,4,3,1
88302,NS ,2,0,2,7,1
88303,ON ,1,0,1,1,1
88304,NY ,2,0,2,2,1
88305,NS ,2,2,4,2,1
88306,NS ,2,0,2,5,1
88307,AB ,2,0,2,1,1
88308,NS ,2,2,4,1,1
88309,NS ,2,0,2,2,1
88310,NS ,2,0,2,3,1
88311,NS ,6,0,6,2,1
88312,NS ,2,0,2,2,1
88313,NS ,2,2,4,2,1
88314,NS ,2,0,2,2,1
88315,ON ,2,0,2,1,1
88316,NB ,2,0,2,1,1
88317,NS ,1,0,1,2,1
88318,NS ,2,1,3,1,1
88319,NS ,2,1,3,1,1
88320,NS ,3,0,3,2,1
88321,NS ,2,0,2,2,1
88322,QC ,1,0,1,1,1
88323,NS ,2,2,4,2,1
88324,NS ,2,0,2,1,1
88325,NS ,2,0,2,1,1
88326,NS ,2,2,4,4,1
88327,NS ,2,4,6,1,1
88328,QC ,2,0,2,2,1
88329,MA ,2,0,2,2,1
88330,NS ,2,0,2,1,1
88331,QC ,2,0,2,2,1
88332,NS ,1,3,4,6,1
88333,NS ,2,0,2,3,1
88334,NS ,2,0,2,2,1
88335,NS ,2,3,5,1,1
88336,NS ,2,0,2,1,1
88337,ON ,2,0,2,3,1
88338,NB ,2,0,2,1,1
88339,MA ,2,2,4,1,1
88340,NS ,2,2,4,2,1
88341,NS ,2,0,2,2,1
88342,NS ,2,0,2,2,1
88343,NS ,1,0,1,13,1
88344,NS ,2,0,2,2,1
88345,NS ,2,0,2,3,1
88346,NS ,3,2,5,2,1
88347,ON ,2,0,2,3,1
88348,NS ,2,1,8,5,1
88349,NS ,2,3,5,1,1
88350,NS ,2,0,2,2,1
88351,NS ,2,2,4,1,1
88352,NS ,4,2,6,2,1
88353,NB ,2,6,8,3,1
88354,ON ,2,0,2,1,1
88355,QC ,6,0,6,1,1
88356,NS ,2,0,2,1,1
88357,NS ,1,2,3,2,1
88358,NS ,2,0,2,1,1
88359,NS ,6,0,6,1,1
88360,NS ,2,2,4,4,1
88361,QC ,2,0,2,2,1
88362,ON ,2,0,2,1,1
88363,NS ,2,3,5,1,1
88364,NS ,3,1,4,1,1
88365,BC ,2,0,2,2,1
88366,NS ,2,0,2,5,1
88367,NS ,4,0,4,1,1
88368,NS ,2,1,3,3,1
88369,NS ,2,0,2,1,1
88370,NS ,2,1,3,2,1
88371,NS ,2,0,2,1,1
88372,NS ,2,0,2,1,1
88373,NS ,4,0,4,1,1
88374,NS ,3,0,3,2,1
88375,NS ,2,0,2,2,1
88376,NS ,2,0,2,2,1
88377,NS ,2,0,2,1,1
88378,NS ,2,0,2,1,1
88379,FL ,2,0,2,1,1
88380,NS ,2,0,2,1,1
88381,ON ,2,0,2,3,1
88382,NS ,2,1,3,2,1
88383,QC ,2,0,2,1,1
88384,NS ,2,1,3,2,1
88385,NS ,2,0,2,2,1
88386,NS ,2,0,2,1,1
88387,NS ,2,2,4,2,1
88388,NS ,2,2,4,2,1
88389,NB ,3,2,5,2,1
88390,NS ,2,0,2,1,1
88391,NS ,2,3,5,2,1
88392,NS ,2,0,2,1,1
88393,NS ,2,2,4,2,1
88394,NB ,2,0,2,1,1
88395,AL ,2,0,2,1,1
88396,NS ,3,2,5,1,1
88397,NS ,2,2,4,2,1
88398,NS ,2,0,2,2,1
88399,NS ,4,0,4,1,1
88400,NS ,2,1,3,2,1
88401,PE ,2,0,2,1,1
88402,NS ,2,2,4,3,1
88403,NS ,2,2,4,2,1
88404,NS ,2,3,5,1,1
88405,FL ,1,0,1,1,1
88406,ON ,2,0,2,1,1
88407,NS ,2,2,4,1,1
88408,NS ,2,0,2,5,1
88409,NS ,2,0,2,4,1
88410,ON ,2,0,2,1,1
88411,NS ,2,4,6,2,1
88412,NS ,2,0,2,2,1
88413,NS ,7,0,7,1,1
88414,NS ,4,0,4,2,1
88415,NS ,1,1,2,1,1
88416,NS ,2,0,2,1,1
88417,NS ,2,0,2,1,1
88418,SWITZERLAND  ,2,0,2,1,1
88419,QC ,4,0,4,1,1
88420,NS ,2,2,4,1,1
